Sun Mar 15 01:40:33 2015
number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
35,1219.0000,28.00,172.58,215040,4620,208740,286.5800,299.4740,293.2800,4.3080,50.57,35,0
37,1219.0000,30.00,182.26,227328,4884,220668,286.5310,299.4770,292.9020,4.4060,50.81,37,0
39,1220.0000,31.40,191.92,239616,5148,232596,286.5510,299.4740,292.8890,4.4310,49.49,39,0
41,1221.0000,33.00,201.27,251904,5412,244524,286.5800,299.6230,293.1180,4.5210,48.54,41,0
43,1223.0000,34.90,210.85,264192,5676,256452,286.5560,299.4970,293.0320,4.5240,49.77,43,0
45,1229.0000,36.00,220.04,276480,5940,268380,286.5470,299.4970,293.1600,4.4370,50.00,45,0
47,1227.0000,38.00,229.98,288768,6204,280308,286.5170,299.5340,292.6670,4.3970,50.64,47,0
49,1230.0000,39.00,239.50,301056,6468,292236,286.5310,299.7220,293.1160,4.4870,48.78,49,0
51,1229.0000,41.00,249.04,313344,6732,304164,286.5340,299.4780,293.0210,4.5470,47.84,51,0
53,1232.0000,42.70,258.21,325632,6996,316092,286.5380,301.7310,292.7790,4.7040,52.08,53,0
55,1232.0000,44.00,267.39,337920,7260,328020,286.5110,299.5540,293.0220,4.3980,51.45,55,0
57,1214.0000,46.70,281.64,350208,7524,339948,280.7080,293.7850,287.4190,4.5190,48.60,57,0
59,1191.0000,49.00,297.58,362496,7788,351876,274.8630,287.9010,281.3260,4.4500,50.51,59,0
61,1191.0000,51.00,307.35,374784,8052,363804,274.8500,287.8430,281.2200,4.4870,49.51,61,0
63,1192.0000,52.30,317.01,387072,8316,375732,274.8600,287.9090,281.4750,4.4980,49.37,63,0
65,1194.0000,54.00,326.60,399360,8580,387660,274.8640,288.2560,281.5640,4.4280,51.08,65,0
67,1194.0000,55.70,336.37,411648,8844,399588,274.8660,287.8910,281.1620,4.5500,48.51,67,0
69,1198.0000,57.00,345.93,423936,9108,411516,274.8570,287.9700,281.3320,4.4160,50.87,69,0
71,1197.0000,58.90,355.68,436224,9372,423444,274.8660,287.8560,281.1450,4.3810,51.97,71,0
73,1200.0000,60.00,365.29,448512,9636,435372,274.8490,287.9340,281.6170,4.4790,49.59,73,0
75,1203.0000,62.00,374.17,460800,9900,447300,274.8470,287.9150,281.3800,4.5420,48.27,75,0
77,1207.0000,63.30,383.47,473088,10164,459228,274.8520,288.2540,281.3930,4.5160,49.61,77,0
79,1204.0000,65.00,393.49,485376,10428,471156,274.8530,288.1350,281.3510,4.5220,48.99,79,0
81,1210.0000,66.40,401.72,497664,10692,483084,274.8600,287.9120,281.4920,4.3340,52.96,81,0
83,1210.0000,68.10,412.16,509952,10956,495012,274.8220,287.9710,281.2530,4.4630,50.48,83,0
85,1212.0000,69.80,420.51,522240,11220,506940,274.8540,287.9470,281.5250,4.4030,51.06,85,0
87,1214.0000,71.10,430.29,534528,11484,518868,274.8410,289.1990,281.3230,4.5200,50.12,87,0
89,1212.0000,73.00,440.01,546816,11748,530796,274.8630,287.9930,281.4570,4.3900,52.02,89,0
91,1215.0000,74.40,449.48,559104,12012,542724,274.8450,288.6720,281.3900,4.4400,52.31,91,0
93,1218.0000,75.80,458.23,571392,12276,554652,274.8470,287.9640,281.4910,4.4100,51.40,93,0
95,1219.0000,77.60,467.99,583680,12540,566580,274.8540,288.0950,281.4220,4.4910,50.00,95,0
97,1218.0000,79.20,478.23,595968,12804,578508,274.8310,287.9370,281.2560,4.4060,51.44,97,0
99,1220.0000,80.60,485.92,608256,13068,590436,274.8310,287.9140,281.2540,4.4870,50.10,99,0
101,1224.0000,82.10,495.61,620544,13332,602364,274.8500,288.2370,281.4200,4.4600,50.49,101,0
103,1225.0000,83.70,504.64,632832,13596,614292,274.8420,288.0740,281.5360,4.5250,49.03,103,0
105,1228.0000,85.00,513.44,645120,13860,626220,274.8410,288.0000,281.3760,4.4760,50.00,105,0
107,1229.0000,86.70,522.57,657408,14124,638148,274.8300,287.8370,281.3460,4.4470,50.94,107,0
109,1229.0000,88.20,532.08,669696,14388,650076,274.8410,287.9810,281.3030,4.4970,49.73,109,0
111,1233.0000,89.50,540.33,681984,14652,662004,274.8470,288.2560,281.4720,4.5900,47.75,111,0
113,1233.0000,91.10,549.83,694272,14916,673932,274.8500,288.0240,281.2330,4.4480,50.80,113,0
115,1238.0000,92.40,557.40,706560,15180,685860,274.8360,287.9790,281.4380,4.5760,47.91,115,0
117,1238.0000,93.90,566.68,718848,15444,697788,274.8230,287.9310,281.3290,4.5190,48.97,117,0
119,1240.0000,95.40,575.73,731136,15708,709716,274.8400,291.7770,281.4420,4.7730,52.44,119,0
121,1327.0000,93.00,561.38,743424,15972,721644,274.8470,288.1140,281.4680,4.5180,49.26,121,0
123,1242.0000,98.60,594.38,755712,16236,733572,274.8370,288.1820,281.3650,4.5120,49.59,123,0
125,1243.0000,100.20,603.78,768000,16500,745500,274.8340,288.0040,281.3280,4.5020,49.76,125,0
127,1247.0000,101.40,610.75,780288,16764,757428,274.8180,289.0030,281.3220,4.5250,50.94,127,0
129,1248.0000,102.80,620.02,792576,17028,769356,274.8330,287.9210,281.5240,4.4980,49.53,129,0
131,1248.0000,104.50,629.70,804864,17292,781284,274.8380,288.3290,281.3720,4.4960,49.92,131,0
133,1254.0000,105.60,635.88,817152,17556,793212,274.8490,288.1820,281.3050,4.4340,51.20,133,0
135,1270.0000,105.70,637.91,829440,17820,805140,279.2180,292.5390,285.5990,4.5330,49.34,135,0
137,1289.0000,105.70,637.42,841728,18084,817068,283.6380,297.6950,290.3750,4.4770,54.09,137,0
139,1291.0000,107.20,645.57,854016,18348,828996,283.6320,296.8360,290.2170,4.4440,51.15,139,0
141,1293.0000,108.60,654.40,866304,18612,840924,283.6150,296.9050,290.2280,4.3740,52.55,141,0
143,1293.0000,109.90,663.38,878592,18876,852852,283.6230,296.7300,290.1560,4.4290,51.47,143,0
145,1297.0000,111.30,670.75,890880,19140,864780,283.6190,297.3820,290.1190,4.5100,50.14,145,0
147,1296.0000,112.80,680.14,903168,19404,876708,283.6130,297.0000,290.1780,4.4880,50.41,147,0
149,1301.0000,114.10,687.54,915456,19668,888636,283.6410,297.2780,290.2630,4.5190,49.53,149,0
151,1303.0000,115.50,695.31,927744,19932,900564,283.6180,297.1280,290.0950,4.4850,50.33,151,0
153,1495.0000,110.00,662.54,940032,20196,912492,283.6220,491.2490,292.8500,23.5600,53.40,153,0
155,1304.0000,118.50,713.47,952320,20460,924420,283.6240,297.2080,290.2050,4.5070,49.87,155,0
157,1304.0000,119.80,722.10,964608,20724,936348,283.6200,296.8820,290.1640,4.5140,49.36,157,0
159,1305.0000,121.40,731.09,976896,20988,948276,283.6160,297.8570,290.0870,4.5190,49.94,159,0
161,1308.0000,122.30,737.65,989184,21252,960204,283.6120,296.9130,290.2040,4.4980,49.81,161,0
163,1313.0000,123.70,745.05,1001472,21516,972132,283.6190,297.9940,290.2490,4.5400,49.39,163,0
165,1312.0000,125.20,754.38,1013760,21780,984060,283.6220,296.8120,290.0430,4.4990,50.06,165,0
167,1313.0000,126.70,763.48,1026048,22044,995988,283.6340,297.0080,290.1310,4.4730,50.66,167,0
169,1313.0000,128.20,772.49,1038336,22308,1007916,283.6040,297.0890,290.1090,4.5600,48.70,169,0
171,1319.0000,129.10,778.50,1050624,22572,1019844,283.6160,297.7280,290.2120,4.4350,51.87,171,0
173,1327.0000,130.10,783.34,1062912,22836,1031772,283.6120,297.3610,290.2860,4.4790,50.58,173,0
175,1374.0000,128.10,771.60,1075200,23100,1043700,283.6250,349.8880,290.5880,8.0250,56.91,175,0
177,1324.0000,133.00,801.20,1087488,23364,1055628,283.6230,297.0170,290.2400,4.4540,50.96,177,0
179,1323.0000,134.70,811.26,1099776,23628,1067556,283.5980,296.9290,290.0460,4.4260,51.56,179,0
181,1380.0000,132.10,794.95,1112064,23892,1079484,283.6050,297.4870,290.2310,4.5270,50.17,181,0
183,1326.0000,137.60,828.44,1124352,24156,1091412,283.6080,296.8130,290.2320,4.5330,49.07,183,0
185,1332.0000,138.60,833.90,1136640,24420,1103340,283.6290,296.8430,290.1700,4.4860,50.33,185,0
187,1330.0000,140.20,843.60,1148928,24684,1115268,283.6230,297.6010,290.2140,4.5520,49.04,187,0
189,1339.0000,141.00,847.91,1161216,24948,1127196,285.0530,298.4150,291.5960,4.5170,49.52,189,0
191,1346.0000,141.40,851.65,1173504,25212,1139124,286.4900,299.7370,292.8740,4.5310,49.27,191,0
193,1347.0000,143.10,860.28,1185792,25476,1151052,286.4920,300.2300,293.0970,4.5240,49.59,193,0
195,1400.0000,140.20,844.08,1198080,25740,1162980,286.4840,301.2000,293.1090,4.4640,49.90,195,0
197,1349.0000,145.50,875.88,1210368,26004,1174908,286.4960,300.0840,292.9860,4.4510,51.27,197,0
199,1354.0000,146.50,882.17,1222656,26268,1186836,286.4910,299.9720,293.1500,4.5300,49.30,199,0
201,1357.0000,147.60,888.44,1234944,26532,1198764,286.4890,299.7130,293.0000,4.4490,51.09,201,0
203,1412.0000,144.80,870.44,1247232,26796,1210692,286.5030,302.3330,293.2890,4.6710,51.92,203,0
205,1355.0000,150.70,906.92,1259520,27060,1222620,286.5040,300.0980,293.0670,4.4060,52.39,205,0
207,1366.0000,151.30,910.14,1271808,27324,1234548,286.4870,300.6780,293.1020,4.4910,50.48,207,0
209,1361.0000,153.20,922.07,1284096,27588,1246476,286.4920,300.0660,292.9290,4.4640,50.91,209,0
211,1364.0000,154.20,928.40,1296384,27852,1258404,286.4980,300.0210,293.1190,4.5310,49.38,211,0
213,1364.0000,155.60,936.83,1308672,28116,1270332,286.4790,300.2530,293.0590,4.4890,50.56,213,0
215,1368.0000,156.80,943.17,1320960,28380,1282260,286.4820,300.1270,293.1070,4.5600,48.84,215,0
217,1368.0000,158.10,950.96,1333248,28644,1294188,286.4940,299.9510,293.0440,4.5220,49.39,217,0
219,1373.0000,159.10,957.51,1345536,28908,1306116,286.4880,300.0980,292.9540,4.5350,49.13,219,0
221,1373.0000,160.50,965.72,1357824,29172,1318044,286.5080,300.7090,293.1370,4.5180,49.86,221,0
223,1371.0000,162.20,976.02,1370112,29436,1329972,286.4900,299.9090,293.0030,4.5050,50.04,223,0
225,1431.0000,158.00,951.19,1382400,29700,1341900,286.4970,352.7590,293.3570,7.9690,54.53,225,0
227,1374.0000,164.90,991.63,1394688,29964,1353828,286.5070,299.8760,293.0770,4.4770,50.62,227,0
229,1379.0000,165.30,996.29,1406976,30228,1365756,286.5080,301.2290,293.1930,4.5600,51.35,229,0
231,1379.0000,166.90,1004.65,1419264,30492,1377684,286.5020,300.4380,293.0940,4.4230,52.16,231,0
233,1381.0000,168.20,1012.53,1431552,30756,1389612,286.4930,300.0810,293.0990,4.4660,50.94,233,0
235,1387.0000,168.80,709.70,1443840,31020,1401540,286.4960,299.7580,292.9990,4.4850,50.38,235,0
237,1386.0000,170.70,306.36,1456128,31284,1413468,286.4970,299.8010,293.0900,4.5410,49.12,237,0
239,1388.0000,171.50,103.12,1468416,31548,1425396,286.4860,299.7400,293.0320,4.5210,49.58,239,0
241,1388.0000,173.30,1.02,1480704,31812,1437324,286.4840,299.9680,293.1320,4.5290,49.38,241,0
243,1392.0000,173.80,1.02,1492992,32076,1449252,286.5070,300.1340,292.9210,4.5040,50.04,243,0
245,1397.0000,174.80,1.03,1505280,32340,1461180,286.4850,299.7000,293.0720,4.5360,49.30,245,0
247,1390.0000,177.10,1.04,1517568,32604,1473108,286.4930,300.2900,292.9260,4.4940,50.61,247,0
249,1419.0000,175.50,94.61,1529856,32868,1485036,286.4980,335.7140,293.2390,6.4240,54.38,249,0
251,1401.0000,178.60,1.05,1542144,33132,1496964,286.4960,299.8890,293.0580,4.4650,50.80,251,0
253,1399.0000,180.30,1.06,1554432,33396,1508892,286.4780,299.9880,293.1020,4.4600,51.15,253,0
255,1400.0000,181.80,1.07,1566720,33660,1520820,286.4940,300.1170,293.0260,4.4610,51.14,255,0
257,1406.0000,182.00,1.07,1579008,33924,1532748,286.4770,299.7650,292.9530,4.4720,50.86,257,0
259,1404.0000,184.10,1.08,1591296,34188,1544676,286.4930,304.7970,293.3700,4.9300,51.12,259,0
261,1407.0000,185.00,1.09,1603584,34452,1556604,286.4790,301.6650,293.1400,4.5490,50.12,261,0
263,1413.0000,185.80,1.09,1615872,34716,1568532,286.4960,300.1480,293.0870,4.5670,48.59,263,0
265,1435.0000,184.70,96.21,1628160,34980,1580460,286.4750,299.8140,292.9370,4.5070,49.92,265,0
267,1413.0000,188.30,1.11,1640448,35244,1592388,286.4920,301.3720,293.1960,4.6260,51.76,267,0
269,1416.0000,189.50,1.11,1652736,35508,1604316,286.4920,299.6870,292.9740,4.4740,50.67,269,0
271,1417.0000,190.90,1.12,1665024,35772,1616244,286.4970,300.0330,293.0060,4.5410,49.22,271,0
273,1419.0000,192.00,1.13,1677312,36036,1628172,286.4850,300.1180,293.0940,4.4510,51.17,273,0
275,1421.0000,193.10,1.13,1689600,36300,1640100,286.4940,300.2840,293.0890,4.4600,51.38,275,0
277,1417.0000,195.00,1.15,1701888,36564,1652028,286.4970,301.5400,293.1220,4.6600,52.56,277,0
279,1423.0000,195.70,1.15,1714176,36828,1663956,286.4860,299.7690,292.9770,4.4820,50.47,279,0
281,1424.0000,196.80,1.16,1726464,37092,1675884,286.5060,301.4480,293.1150,4.5460,50.07,281,0
283,1429.0000,197.50,1.16,1738752,37356,1687812,286.4980,299.8020,293.0410,4.5570,48.70,283,0
285,1429.0000,198.90,1.17,1751040,37620,1699740,286.4970,299.7900,293.0370,4.5550,48.81,285,0
287,1429.0000,200.30,1.18,1763328,37884,1711668,286.4960,299.7500,293.0180,4.4710,50.63,287,0
289,1469.0000,197.20,95.65,1775616,38148,1723596,286.5040,302.0450,293.0800,4.5720,49.79,289,0
291,1434.0000,202.30,1.19,1787904,38412,1735524,286.4970,300.4080,293.1040,4.5400,49.38,291,0
293,1436.0000,203.80,1.20,1800192,38676,1747452,286.4960,299.7510,293.0290,4.4480,51.16,293,0
295,1434.0000,205.20,1.21,1812480,38940,1759380,286.4920,300.0320,293.0520,4.4230,51.83,295,0
297,1441.0000,205.50,1.21,1824768,39204,1771308,286.4820,300.6610,293.0540,4.4900,50.54,297,0
299,1441.0000,207.10,1.22,1837056,39468,1783236,286.4950,300.0540,293.0610,4.5270,49.63,299,0
301,1443.0000,207.80,1.22,1849344,39732,1795164,286.4880,300.1300,293.0750,4.4870,50.47,301,0
303,1448.0000,208.60,1.23,1861632,39996,1807092,286.5040,300.8900,293.0480,4.5910,48.71,303,0
305,1448.0000,210.30,1.24,1873920,40260,1819020,286.5020,301.7600,292.9850,4.5740,49.34,305,0
307,1449.0000,211.40,1.24,1886208,40524,1830948,286.4950,300.6150,293.0730,4.5100,50.03,307,0
309,1452.0000,212.20,1.25,1898496,40788,1842876,286.4910,299.8790,293.0350,4.5000,50.16,309,0
311,1452.0000,214.00,1.26,1910784,41052,1854804,286.4840,299.8770,293.0460,4.4820,50.58,311,0
313,1461.0000,213.90,1.26,1923072,41316,1866732,286.4990,300.7890,293.1650,4.4740,51.09,313,0
315,1458.0000,215.50,1.27,1935360,41580,1878660,286.4850,300.2210,293.1110,4.4450,51.46,315,0
317,1459.0000,216.90,1.27,1947648,41844,1890588,286.5050,300.0960,293.0190,4.5020,50.19,317,0
319,1459.0000,217.80,1.28,1959936,42108,1902516,286.5100,299.6930,292.9840,4.4940,50.19,319,0
321,1847.0000,203.80,37.12,1972224,42372,1914444,286.4920,690.2130,343.8350,114.1010,52.21,321,0
323,1463.0000,220.60,1.29,1984512,42636,1926372,286.4880,300.7680,292.9940,4.5230,49.75,323,0
325,1465.0000,221.20,1.30,1996800,42900,1938300,286.4860,300.6010,293.0430,4.5360,49.85,325,0
327,1456.0000,224.10,1.32,2009088,43164,1950228,284.1480,297.4790,290.7280,4.4960,50.12,327,0
329,1426.0000,230.20,1.35,2021376,43428,1962156,274.8310,288.5640,281.4120,4.4940,50.45,329,0
331,1423.0000,232.20,1.36,2033664,43692,1974084,274.8370,289.0020,281.4370,4.4450,51.72,331,0
333,1425.0000,233.30,1.37,2045952,43956,1986012,274.8180,290.0840,281.4630,4.5100,50.51,333,0
335,1428.0000,234.10,1.37,2058240,44220,1997940,274.8170,288.1960,281.4380,4.5090,50.03,335,0
337,1431.0000,235.20,1.38,2070528,44484,2009868,274.8130,288.3750,281.3940,4.5250,49.56,337,0
339,2039.0000,204.60,100.11,2082816,44748,2021796,274.8040,922.8670,345.5490,161.1590,57.11,339,0
341,1437.0000,236.70,1.39,2095104,45012,2033724,274.8210,288.6080,281.3730,4.5000,50.20,341,0
343,1440.0000,237.50,1.40,2107392,45276,2045652,274.8310,289.2430,281.4220,4.5010,50.76,343,0
345,1442.0000,238.70,1.40,2119680,45540,2057580,274.8200,288.3020,281.4050,4.5100,49.80,345,0
347,1434.0000,241.40,1.42,2131968,45804,2069508,274.8400,290.1680,281.5380,4.5170,50.95,347,0
349,1442.0000,241.20,1.42,2144256,46068,2081436,274.8250,289.4450,281.4370,4.4930,51.09,349,0
351,1447.0000,242.40,1.42,2156544,46332,2093364,274.8200,288.0320,281.3670,4.5100,49.94,351,0
353,1825.0000,226.00,41.67,2168832,46596,2105292,274.8150,671.5860,325.7540,109.0950,52.55,353,0
355,1451.0000,244.40,1.44,2181120,46860,2117220,274.8390,289.7350,281.4650,4.5840,49.41,355,0
357,1452.0000,245.30,1.44,2193408,47124,2129148,274.8200,289.2730,281.3820,4.5530,49.52,357,0
359,1456.0000,245.90,1.44,2205696,47388,2141076,274.8240,288.1910,281.3600,4.4740,50.64,359,0
361,1455.0000,247.60,1.45,2217984,47652,2153004,274.8260,288.4700,281.4420,4.5190,49.89,361,0
363,1460.0000,248.00,1.46,2230272,47916,2164932,274.8060,289.0030,281.4390,4.4770,50.88,363,0
365,1458.0000,249.90,1.47,2242560,48180,2176860,274.8180,288.0690,281.3750,4.4400,51.40,365,0
367,1521.0000,243.80,1.43,2254848,48444,2188788,274.7980,375.7480,281.6740,8.6220,55.29,367,0
369,1588.0000,239.90,83.61,2267136,48708,2200716,274.8100,419.4440,282.5180,12.8730,56.40,369,0
371,1468.0000,252.60,1.48,2279424,48972,2212644,274.8260,289.6560,281.6090,4.6100,49.22,371,0
373,1474.0000,252.40,1.48,2291712,49236,2224572,277.6730,292.3760,284.3340,4.5120,50.16,373,0
375,1480.0000,252.90,1.49,2304000,49500,2236500,277.6740,291.3890,284.1140,4.5080,49.84,375,0
377,1585.0000,243.20,93.15,2316288,49764,2248428,277.6690,321.9020,284.5060,6.2450,55.49,377,0
379,1484.0000,254.80,1.50,2328576,50028,2260356,277.6560,292.1110,284.3030,4.5010,51.16,379,0
381,1487.0000,255.50,1.50,2340864,50292,2272284,277.6510,291.0110,284.1990,4.4750,50.63,381,0
383,1484.0000,257.60,1.51,2353152,50556,2284212,277.6590,291.9810,284.2580,4.5090,50.02,383,0
385,1491.0000,257.80,1.51,2365440,50820,2296140,277.6660,292.2910,284.2900,4.5690,48.91,385,0
387,1493.0000,258.90,1.52,2377728,51084,2308068,277.6650,293.7100,284.2740,4.5940,49.69,387,0
389,1787.0000,242.40,54.16,2390016,51348,2319996,277.6800,591.2840,311.2480,79.3480,54.42,389,0
391,1501.0000,260.00,1.53,2402304,51612,2331924,277.6810,291.7090,284.2970,4.5030,50.05,391,0
393,1499.0000,261.50,1.54,2414592,51876,2343852,277.6820,291.9790,284.3050,4.4640,50.99,393,0
395,1502.0000,262.50,1.54,2426880,52140,2355780,277.6560,291.2770,284.2320,4.4630,50.78,395,0
397,1502.0000,263.70,1.55,2439168,52404,2367708,277.6660,291.7140,284.2960,4.5080,50.02,397,0
399,1539.0000,259.60,1.52,2451456,52668,2379636,277.6730,293.6860,284.3120,4.5820,49.20,399,0
401,1508.0000,265.60,1.56,2463744,52932,2391564,277.6670,291.3840,284.2670,4.5160,49.75,401,0
403,1506.0000,267.00,1.57,2476032,53196,2403492,277.6620,291.1020,284.1710,4.4920,50.05,403,0
405,1542.0000,262.90,1.54,2488320,53460,2415420,277.6510,292.3790,284.3520,4.5030,50.27,405,0
407,1615.0000,257.10,99.86,2500608,53724,2427348,277.6600,396.3820,284.5780,9.2480,55.90,407,0
409,1698.0000,254.50,75.84,2512896,53988,2439276,277.6610,497.8910,293.5450,44.9250,54.99,409,0
411,1682.0000,256.70,78.95,2525184,54252,2451204,277.6580,462.1460,286.5270,19.9660,54.53,411,0
413,1525.0000,270.30,1.59,2537472,54516,2463132,277.6600,291.1700,284.2770,4.5630,48.86,413,0
415,1618.0000,261.10,1.53,2549760,54780,2475060,277.6450,292.7250,284.2520,4.5200,50.14,415,0
417,1529.0000,272.50,1.60,2562048,55044,2486988,277.6400,291.3480,284.2180,4.4860,50.24,417,0
419,1928.0000,240.10,147.80,2574336,55308,2498916,277.6630,726.4630,297.4940,69.5890,63.58,419,0
421,1534.0000,274.10,1.61,2586624,55572,2510844,277.6640,293.4790,284.3650,4.5260,51.14,421,0
423,1563.0000,271.00,1.59,2598912,55836,2522772,277.6660,293.0680,284.3040,4.5280,50.68,423,0
425,1706.0000,261.70,80.36,2611200,56100,2534700,277.6510,477.1020,287.5120,27.6260,54.52,425,0
427,1536.0000,277.60,1.63,2623488,56364,2546628,277.6670,292.1740,284.2740,4.5680,49.09,427,0
429,1540.0000,278.20,1.63,2635776,56628,2558556,277.6450,304.4650,284.3270,4.8520,55.36,429,0
431,1534.0000,280.20,1.65,2648064,56892,2570484,277.6640,291.8200,284.2330,4.4950,50.16,431,0
433,1543.0000,280.10,1.64,2660352,57156,2582412,277.6730,291.6650,284.2910,4.4730,50.74,433,0
435,1547.0000,280.70,1.65,2672640,57420,2594340,277.6560,299.4180,284.4530,4.8940,55.93,435,0
437,1608.0000,274.20,1.61,2684928,57684,2606268,277.6620,378.4040,284.6330,9.1740,54.87,437,0
439,1550.0000,282.90,1.66,2697216,57948,2618196,277.6510,312.9690,284.3120,5.2020,54.62,439,0
441,1604.0000,275.40,1.62,2709504,58212,2630124,277.6570,307.8590,284.4310,5.2190,56.76,441,0
443,1720.0000,270.20,83.71,2721792,58476,2642052,277.6380,492.1910,288.1770,29.3720,64.85,443,0
445,1554.0000,285.80,1.68,2734080,58740,2653980,277.6600,291.9950,284.3160,4.4990,50.23,445,0
447,1729.0000,270.70,84.90,2746368,59004,2665908,277.6570,463.3780,287.2160,24.4100,56.24,447,0
449,1561.0000,287.40,1.69,2758656,59268,2677836,277.6480,291.3010,284.2570,4.4940,50.22,449,0
451,1739.0000,267.70,1.57,2770944,59532,2689764,277.6470,529.3350,285.5610,16.8280,59.27,451,0
453,1563.0000,289.60,1.70,2783232,59796,2701692,277.6470,291.5510,284.2390,4.5330,49.29,453,0
455,1580.0000,287.60,1.69,2795520,60060,2713620,277.6620,335.0560,284.7420,8.1510,54.75,455,0
457,1792.0000,274.50,72.70,2807808,60324,2725548,277.6430,541.0210,299.4540,56.8640,59.34,457,0
459,1569.0000,292.00,1.71,2820096,60588,2737476,277.6420,292.7170,284.3650,4.4590,51.39,459,0
461,1968.0000,255.50,167.07,2832384,60852,2749404,277.6610,773.8020,299.6710,78.9240,65.14,461,0
463,1571.0000,294.20,1.73,2844672,61116,2761332,277.6530,291.3260,284.3150,4.4970,49.83,463,0
465,1738.0000,279.80,88.01,2856960,61380,2773260,277.6540,501.8010,285.9230,19.7340,59.18,465,0
467,1577.0000,295.80,1.74,2869248,61644,2785188,277.6470,334.1330,284.4240,6.0480,59.12,467,0
469,1583.0000,296.00,1.74,2881536,61908,2797116,277.6310,326.2420,284.5050,6.9370,55.08,469,0
471,1585.0000,296.50,1.74,2893824,62172,2809044,277.6450,314.5410,284.4120,5.1500,56.13,471,0
473,1955.0000,274.10,57.47,2906112,62436,2820972,277.6560,674.0380,307.8440,76.1150,54.90,473,0
475,1591.0000,298.00,1.75,2918400,62700,2832900,277.6510,293.2770,284.3420,4.5440,49.77,475,0
477,1750.0000,286.00,89.23,2930688,62964,2844828,274.7740,460.4140,283.6460,21.2430,55.58,477,0
479,1601.0000,299.10,1.76,2942976,63228,2856756,274.7780,295.0000,281.4250,4.7390,55.37,479,0
481,1938.0000,268.90,178.20,2955264,63492,2868684,274.7530,666.0280,286.3810,41.1500,58.96,481,0
483,1617.0000,299.00,1.76,2967552,63756,2880612,274.7980,352.6300,281.9920,8.8180,56.19,483,0
485,1584.0000,305.40,1.79,2979840,64020,2892540,274.7670,306.4080,281.4300,4.9790,55.40,485,0
487,1611.0000,302.10,1.77,2992128,64284,2904468,274.7680,300.8450,281.4650,4.7690,54.58,487,0
489,1653.0000,298.40,1.75,3004416,64548,2916396,274.7810,378.8320,281.5600,8.1960,54.54,489,0
491,1592.0000,307.90,1.81,3016704,64812,2928324,274.7770,353.6860,281.8240,7.9090,67.66,491,0
493,1597.0000,308.20,1.81,3028992,65076,2940252,274.7800,321.1040,281.5370,5.5790,55.30,493,0
495,1965.0000,287.80,58.20,3041280,65340,2952180,274.7810,658.3530,318.4380,99.2030,54.91,495,0
497,1604.0000,309.60,1.82,3053568,65604,2964108,274.7880,353.2310,281.8630,8.3550,60.60,497,0
499,1777.0000,284.10,80.14,3065856,65868,2976036,274.7860,618.0850,296.6830,62.7360,63.77,499,0
501,1611.0000,310.40,1.82,3078144,66132,2987964,274.7770,382.2790,282.3170,11.3300,64.15,501,0
503,1960.0000,292.90,59.25,3090432,66396,2999892,274.7760,686.8180,313.4820,91.6930,53.92,503,0
505,1623.0000,310.70,1.82,3102720,66660,3011820,274.7900,321.9650,281.6150,6.1220,55.31,505,0
