Sat Mar 14 23:39:44 2015
number_of_requests,total_time_test,req_per_sec_v2,speed,traffic_total,traffic_header,traffic_data,min_request,max_request,mean_request,sd_request,sd_percent_request,succeeded_requests,succeeded_failed
511,1661.0000,307.70,737.86,1253483,66941,1162014,283.5040,333.3920,290.3040,6.1710,54.89,511,0
513,1650.0000,310.30,744.81,1258389,67203,1166562,283.4920,334.6390,290.3990,6.5080,56.59,513,0
515,2347.0000,252.70,606.34,1263295,67465,1171110,283.4910,1054.9060,336.3410,154.3450,63.59,515,0
517,1716.0000,301.70,723.92,1268201,67727,1175658,283.4840,308.0570,290.3700,4.8700,55.40,517,0
519,1654.0000,313.60,752.10,1273107,67989,1180206,283.5180,298.3900,290.0710,4.5420,49.38,519,0
521,1861.0000,291.20,698.95,1278013,68251,1184754,283.5290,531.2320,293.1120,26.2670,65.07,521,0
523,1670.0000,312.70,750.24,1282919,68513,1189302,283.5320,314.7170,290.8350,5.7620,55.97,523,0
525,2473.0000,222.70,534.50,1287825,68775,1193850,283.5330,739.1760,305.8050,57.5460,67.75,525,0
527,2482.0000,234.50,562.85,1292731,69037,1198398,283.7600,891.4010,308.8160,64.0760,68.48,527,0
529,2139.0000,278.00,666.94,1297637,69299,1202946,283.5130,815.9830,332.3590,131.1030,63.12,529,0
531,1684.0000,315.10,755.99,1302543,69561,1207494,283.5000,300.6450,290.0940,4.7390,51.02,531,0
533,1692.0000,314.90,755.55,1307449,69823,1212042,283.5080,318.7430,290.1760,5.3910,55.22,533,0
535,2200.0000,281.90,676.21,1312355,70085,1216590,283.5110,884.2910,335.3530,128.3870,63.53,535,0
537,1691.0000,317.10,760.85,1317261,70347,1221138,283.5030,304.6720,290.2480,4.5720,51.32,537,0
539,1686.0000,319.40,765.92,1322167,70609,1225686,283.4970,307.2550,290.0520,4.7510,55.16,539,0
541,2028.0000,288.20,691.98,1327073,70871,1230234,283.5050,672.3960,305.4420,71.7910,58.15,541,0
543,1714.0000,316.80,759.99,1331979,71133,1234782,283.5020,347.6870,290.5200,6.5550,54.68,543,0
545,2038.0000,293.90,705.33,1336885,71395,1239330,283.7550,668.8760,299.3870,32.9070,58.95,545,0
547,3404.0000,185.00,443.77,1341791,71657,1243878,285.2950,1612.2100,365.6140,213.0580,83.91,547,0
549,1689.0000,324.80,779.75,1346697,71919,1248426,283.5160,297.3270,290.1150,4.4780,50.12,549,0
551,1682.0000,327.00,784.52,1351603,72181,1252974,283.4950,326.1810,290.3550,6.0730,54.53,551,0
553,1695.0000,326.00,781.96,1356509,72443,1257522,283.7920,334.5740,290.5930,5.8940,54.47,553,0
555,2011.0000,298.80,717.23,1361415,72705,1262070,286.3560,612.2780,315.1870,71.3140,63.89,555,0
557,1851.0000,310.80,745.58,1366321,72967,1266618,286.3580,440.5380,296.9780,25.6340,56.39,557,0
559,1725.0000,324.00,777.21,1371227,73229,1271166,286.3560,330.1470,293.1630,5.9210,55.49,559,0
561,1865.0000,307.90,738.75,1376133,73491,1275714,286.3600,471.9910,294.6010,14.7950,61.68,561,0
563,1872.0000,312.50,749.76,1381039,73753,1280262,286.3430,491.8030,298.8290,34.1820,56.29,563,0
565,1732.0000,326.00,781.96,1385945,74015,1284810,286.3360,350.7860,293.1810,6.3180,62.57,565,0
567,1743.0000,325.30,780.32,1390851,74277,1289358,286.3390,335.8060,293.4000,6.7200,56.24,567,0
569,2138.0000,306.60,735.69,1395757,74539,1293906,286.3330,766.0900,350.6150,133.2590,56.52,569,0
571,1745.0000,327.00,784.52,1400663,74801,1298454,286.3470,303.1170,293.1070,4.5660,49.77,571,0
573,1724.0000,332.30,797.32,1405569,75063,1303002,286.3540,329.7490,293.0960,5.1810,59.65,573,0
575,1909.0000,313.10,751.17,1410475,75325,1307550,286.3280,527.1670,301.2280,42.2250,58.96,575,0
577,1927.0000,314.20,753.69,1415381,75587,1312098,286.3520,510.8490,294.9050,17.5430,61.09,577,0
579,1755.0000,329.80,791.36,1420287,75849,1316646,286.3380,333.6010,293.2650,5.9630,55.35,579,0
581,6061.0000,103.90,250.21,1425193,76111,1321194,290.5380,4280.0000,630.8900,630.2400,90.50,581,0
583,4630.0000,130.40,313.83,1430099,76373,1325742,289.9550,3033.0000,433.8260,340.3480,91.49,583,0
585,3334.0000,220.70,530.08,1435005,76635,1330290,286.5550,1795.1070,482.2410,342.6060,75.06,585,0
587,2222.0000,286.10,686.34,1439911,76897,1334838,286.3600,711.7540,343.4470,124.0250,58.25,587,0
589,2174.0000,286.60,687.79,1444817,77159,1339386,286.5670,664.5800,304.6880,43.0810,65.77,589,0
591,2182.0000,285.60,684.88,1449723,77421,1343934,286.3670,623.3460,301.1350,35.8050,70.18,591,0
593,2908.0000,250.30,600.79,1454629,77683,1348482,286.3610,1463.8750,440.1040,305.6600,70.49,593,0
595,4267.0000,166.90,401.02,1459535,77945,1353030,288.5060,2514.3170,391.6380,253.9520,88.70,595,0
597,2609.0000,256.90,616.41,1464441,78207,1357578,286.5200,1110.2620,331.2720,121.4380,75.02,597,0
599,2542.0000,262.30,629.54,1469347,78469,1362126,286.7070,1016.9970,323.8850,90.3970,76.91,599,0
601,4482.0000,166.00,398.69,1474253,78731,1366674,288.2240,2621.7770,577.4800,425.7820,88.64,601,0
603,3463.0000,182.10,437.50,1479159,78993,1371222,285.1120,1592.3390,346.9690,158.8200,95.61,603,0
605,7065.0000,90.90,218.84,1484065,79255,1375770,289.7690,5248.0000,505.1650,481.0920,89.62,605,0
607,3969.0000,206.90,496.81,1488971,79517,1380318,284.4620,2496.3670,597.1850,479.8260,83.62,607,0
609,2576.0000,267.90,642.97,1493877,79779,1384866,283.5280,923.7650,304.3780,66.4040,73.91,609,0
611,1881.0000,327.10,784.81,1498783,80041,1389414,283.4960,301.3720,290.4710,4.6750,51.36,611,0
613,2175.0000,294.90,707.11,1503689,80303,1393962,283.5130,574.3730,298.2750,35.6400,73.92,613,0
615,2642.0000,275.10,660.17,1508595,80565,1398510,283.5140,1116.5380,372.4100,186.6020,68.42,615,0
617,2343.0000,279.50,670.68,1513501,80827,1403058,283.5260,610.3970,308.8340,52.3930,70.42,617,0
619,3386.0000,253.70,608.56,1518407,81089,1407606,283.7380,1846.9160,322.1900,126.9540,76.91,619,0
621,2456.0000,273.60,656.60,1523313,81351,1412154,283.5080,842.2490,301.5690,55.3900,70.84,621,0
623,6188.0000,128.50,309.14,1528219,81613,1416702,288.9470,3323.7510,538.9410,445.9740,86.71,623,0
625,8728.0000,81.40,196.16,1533125,81875,1421250,290.9380,6921.0000,733.1620,737.6640,89.14,625,0
627,16406.0000,48.30,116.86,1536609,82085,1424439,297.7930,10883.0000,1036.4140,1183.5010,87.67,626,1
629,6539.0000,144.70,347.57,1542694,82386,1430119,286.3540,4425.2380,822.2780,658.7560,80.35,629,0
631,2511.0000,268.20,643.63,1547843,82661,1434894,283.7620,975.0540,329.6210,110.6970,79.56,631,0
633,4455.0000,206.10,494.34,1552749,82923,1439442,286.3170,2882.1700,456.8450,319.7780,84.82,633,0
635,5784.0000,118.60,285.30,1557655,83185,1443990,289.9010,3875.0000,450.4630,375.2020,91.56,635,0
637,3577.0000,228.10,547.56,1562561,83447,1448538,287.3370,2079.0400,470.5480,343.9540,74.18,637,0
639,1793.0000,355.90,853.44,1567467,83709,1453086,283.5090,299.7020,290.2540,4.5060,50.53,639,0
641,4723.0000,178.20,427.53,1572373,83971,1457634,288.0510,2603.9030,401.0390,273.3270,83.51,641,0
643,14990.0000,59.90,144.50,1576306,84181,1461272,292.0860,11596.0000,973.7890,1148.9210,89.22,643,0
645,12652.0000,224.40,538.63,1579286,84351,1464004,288.6460,11087.6650,1165.3630,1177.4730,67.40,644,1
647,1858.0000,350.10,839.84,1587091,84757,1471278,283.4900,301.5830,290.3180,4.6630,52.49,647,0
649,1851.0000,352.40,845.23,1591997,85019,1475826,282.2950,303.6900,289.0130,4.5700,50.56,649,0
651,1791.0000,363.10,870.86,1596903,85281,1480374,277.5470,299.7090,284.6350,5.1290,55.67,651,0
653,1960.0000,345.80,829.61,1601809,85543,1484922,277.5420,547.5750,300.4830,60.3940,63.91,653,0
655,1774.0000,368.70,884.08,1606715,85805,1489470,277.5300,296.0020,284.2470,4.6180,49.30,655,0
657,1951.0000,348.70,836.67,1611621,86067,1494018,277.5230,524.4140,286.4710,23.8270,64.75,657,0
659,1968.0000,351.00,842.29,1616527,86329,1498566,277.5390,520.9800,294.1210,46.6350,56.63,659,0
661,2130.0000,332.40,797.42,1621433,86591,1503114,277.5400,675.0840,297.5070,67.6300,59.44,661,0
663,1990.0000,351.10,842.19,1626339,86853,1507662,277.5410,530.6690,295.4610,48.7880,58.87,663,0
665,2655.0000,321.90,767.42,1589190,85590,1471680,277.4890,1216.6050,460.4710,286.8420,57.41,646,19
667,1794.0000,371.20,890.35,1636151,87377,1516758,277.5220,301.1280,284.3940,4.7210,52.20,667,0
669,1792.0000,372.90,894.57,1641057,87639,1521306,277.5410,297.0990,284.2890,4.5520,51.30,669,0
671,1813.0000,370.00,887.45,1645963,87901,1525854,277.5340,300.4690,284.3110,4.6510,49.64,671,0
673,1799.0000,373.20,895.50,1650869,88163,1530402,277.5360,327.2330,284.3730,5.9140,62.05,673,0
675,1800.0000,374.50,898.66,1655775,88425,1534950,277.5400,305.6040,284.3220,4.7110,52.65,675,0
677,2367.0000,329.80,791.14,1660681,88687,1539498,277.5390,848.8240,322.4540,121.9230,59.16,677,0
679,1983.0000,355.40,852.28,1665587,88949,1544046,278.7220,500.5480,293.5330,42.3320,56.88,679,0
681,1861.0000,365.70,877.31,1670493,89211,1548594,283.4820,333.4530,290.3980,5.7810,54.61,681,0
683,1897.0000,361.40,866.49,1675399,89473,1553142,283.4830,419.4730,290.6640,9.0400,60.00,683,0
685,2008.0000,352.10,844.47,1680305,89735,1557690,283.4880,538.4160,295.1660,34.5710,60.31,685,0
687,1981.0000,357.30,856.77,1685211,89997,1562238,283.4770,498.4790,293.0870,24.6340,57.25,687,0
689,1902.0000,364.60,874.62,1690117,90259,1566786,283.4920,409.0360,291.1030,12.4270,59.42,689,0
691,2186.0000,350.70,841.21,1695023,90521,1571334,283.4920,703.7060,318.2680,83.0650,58.89,691,0
693,2893.0000,323.20,775.04,1699929,90783,1575882,283.4960,1362.9230,540.6890,314.0960,61.59,693,0
695,1851.0000,375.30,899.86,1704835,91045,1580430,283.4810,301.4720,290.1890,4.5290,50.19,695,0
697,1855.0000,375.10,899.74,1709741,91307,1584978,283.4850,305.7550,290.2510,4.6700,49.57,697,0
699,2205.0000,351.70,844.02,1714647,91569,1589526,283.4990,709.3000,338.3790,112.1290,53.32,699,0
701,1859.0000,376.90,904.24,1719553,91831,1594074,283.4780,305.4050,290.2290,4.5250,51.42,701,0
703,2326.0000,351.60,843.55,1724459,92093,1598622,283.4960,822.0410,385.3580,173.2000,54.78,703,0
705,2020.0000,359.80,863.32,1729365,92355,1603170,283.4940,508.4240,300.6590,43.9030,56.72,705,0
707,1867.0000,378.40,907.78,1734271,92617,1607718,283.4760,309.7760,290.3310,4.7820,52.42,707,0
709,1994.0000,365.80,877.07,1739177,92879,1612266,283.4710,474.6870,290.8420,11.4420,56.60,709,0
711,1866.0000,380.40,912.36,1744083,93141,1616814,283.4620,329.8270,290.4010,5.8770,58.85,711,0
713,1902.0000,375.40,900.76,1748989,93403,1621362,283.4890,374.5120,290.3490,7.0560,54.60,713,0
715,2795.0000,312.20,748.57,1753895,93665,1625910,285.1970,1262.3260,378.0030,230.3990,66.84,715,0
717,2052.0000,357.10,856.33,1758801,93927,1630458,286.3380,540.1380,293.9620,13.7720,62.50,717,0
719,1884.0000,380.80,913.60,1763707,94189,1635006,286.3330,313.2580,293.1570,4.8150,50.44,719,0
721,1884.0000,382.40,917.25,1768613,94451,1639554,286.3350,312.9410,293.1420,4.9160,54.30,721,0
723,2148.0000,352.60,845.87,1773519,94713,1644102,286.3270,640.0350,296.6180,32.8840,59.81,723,0
725,1981.0000,371.00,889.97,1778425,94975,1648650,286.3460,432.7810,293.6410,10.9050,56.04,725,0
727,2200.0000,347.00,832.34,1783331,95237,1653198,286.3500,685.1580,295.2080,26.3500,64.94,727,0
729,2316.0000,356.80,854.40,1777560,95112,1647456,286.3400,793.7930,377.0190,154.9230,60.27,724,5
731,1896.0000,385.10,923.91,1793143,95761,1662294,286.3500,332.1890,293.1000,4.9440,52.74,731,0
733,2258.0000,362.30,869.08,1798049,96023,1666842,286.3280,725.9680,355.0700,131.0680,54.48,733,0
735,1910.0000,384.60,922.29,1802955,96285,1671390,286.3620,316.9680,293.4390,5.4620,58.76,735,0
737,1903.0000,387.10,928.50,1807861,96547,1675938,286.3350,309.9880,293.0670,4.6340,50.01,737,0
739,2050.0000,370.40,888.67,1812767,96809,1680486,286.3330,494.7420,294.8510,20.3670,55.55,739,0
741,2565.0000,329.00,789.56,1817673,97071,1685034,286.3340,1018.6160,331.4910,137.0690,63.85,741,0
743,1906.0000,389.20,933.54,1822579,97333,1689582,286.3560,312.8940,293.2070,4.7190,49.91,743,0
745,1911.0000,389.70,934.67,1827485,97595,1694130,286.3550,329.2180,293.2670,5.4900,60.12,745,0
747,1952.0000,383.00,918.84,1832391,97857,1698678,286.3400,402.5880,293.4640,7.9370,65.59,747,0
749,1906.0000,392.30,940.64,1837297,98119,1703226,286.3550,331.0210,293.1480,5.0730,57.54,749,0
Sun Mar 15 01:40:33 2015
